,id,sentence,split,normalized,check
1332,0aad2e9351d8,শুনানি শেষে ঢাকা মহানগর হাকিম শরাফুজ্জামান সাত দিনের রিমান্ড মঞ্জুর করেন।,train,শুনানি শেষে ঢাকা মহানগর হাকিম শরাফুজ্জামান সাত দিনের রিমান্ড মঞ্জুর করেন।,True
1333,002c711a0a78,অনেকগুলো বছর ভিক্টোরিয়ার পক্ষে খেলেছিলেন।,valid,অনেকগুলো বছর ভিক্টোরিয়ার পক্ষে খেলেছিলেন।,True
1334,03ddecadf512,স্যার জগদীশ চন্দ্র বসু প্রথম সফল বাঙালি বিজ্ঞানী যিনি উদ্ভিদের যে প্রাণ আছে তা আবিষ্কার করেন।,valid,স্যার জগদীশ চন্দ্র বসু প্রথম সফল বাঙালি বিজ্ঞানী যিনি উদ্ভিদের যে প্রাণ আছে তা আবিষ্কার করেন।,True
1335,01d861205a18,সকলেই আমাকে সকল বিষয়েই সমজদার বলিয়া মনে করিত।,train,সকলেই আমাকে সকল বিষয়েই সমজদার বলিয়া মনে করিত।,True
1336,0505302f6d4e,এই যুদ্ধে নীলমণি শহীদ হন।,valid,এই যুদ্ধে নীলমণি শহীদ হন।,True
1337,098859069782,"হেই, আমাদেরকে শুনতে পাচ্ছেন?",train,"হেই, আমাদেরকে শুনতে পাচ্ছেন?",True
1338,04d1ca73749a,স্বনামধন্য বাঙালি কবি জীবনানন্দ দাশ এবং প্রখ্যাত বাঙালি ঔপন্যাসিক বাণী বসু উভয়েই এই কলেজে অধ্যাপনা করেছেন।,valid,স্বনামধন্য বাঙালি কবি জীবনানন্দ দাশ এবং প্রখ্যাত বাঙালি ঔপন্যাসিক বাণী বসু উভয়েই এই কলেজে অধ্যাপনা করেছেন।,True
1339,0ad05fab04d5,তিনি আমেরিকান এবং ব্রিটিশ উভয় নাগরিকত্ব ধারণ করেন।,train,তিনি আমেরিকান এবং ব্রিটিশ উভয় নাগরিকত্ব ধারণ করেন।,True
1340,05f23eb98c96,"তুমিও অনেক শক্তিশালী, মনে হচ্ছে।",train,"তুমিও অনেক শক্তিশালী, মনে হচ্ছে।",True
1341,0161e46d1944,জ্ঞান ব্যতীত মুক্তি আমাদের করতলগত হইবে না।,train,জ্ঞান ব্যতীত মুক্তি আমাদের করতলগত হইবে না।,True
1342,0a1a4e176a5a,আমি কোন দিকে যাব।,valid,আমি কোন দিকে যাব।,True
1343,0316f9cb5efc,"যে কারণে ইসলামি পণ্ডিতগণ মনে করেন, ভ্রমণ করার সাথে পায়ের মাধ্যমে ভূমিতে মৃদু আঘাত করার সম্পর্ক রয়েছে।",valid,"যে কারণে ইসলামি পণ্ডিতগণ মনে করেন, ভ্রমণ করার সাথে পায়ের মাধ্যমে ভূমিতে মৃদু আঘাত করার সম্পর্ক রয়েছে।",True
1344,01c40f3d137f,বিশ্বব্যাপী নাইট্রোজেন চক্রের পরিবর্তন প্রাকৃতিক পরিবেশ ব্যবস্থা এবং মানব স্বাস্থ্যের ওপর নেতিবাচকভাবে প্রভাব বিস্তার করে।,valid,বিশ্বব্যাপী নাইট্রোজেন চক্রের পরিবর্তন প্রাকৃতিক পরিবেশ ব্যবস্থা এবং মানব স্বাস্থ্যের ওপর নেতিবাচকভাবে প্রভাব বিস্তার করে।,True
1345,0af34db7c437,"মা রাজরক্ত দেখিতে চান, স্বপ্নে আমার প্রতি এই আদেশ হইয়াছে।",train,"মা রাজরক্ত দেখিতে চান, স্বপ্নে আমার প্রতি এই আদেশ হইয়াছে।",True
1346,0c43bbe6da87,তাঁর সঙ্গে তোমার কী কথা হল?,train,তাঁর সঙ্গে তোমার কী কথা হল?,True
1347,03f01cdc4330,শিশুকাল থেকেই তাঁর বাতিক ছিল শিল্পকাজে।,train,শিশুকাল থেকেই তাঁর বাতিক ছিল শিল্পকাজে।,True
1348,0a7383772891,"রাজি হয়েছে, তাই না?",train,"রাজি হয়েছে, তাই না?",True
1349,0af122b4ee7d,"প্লিজ, নিজের ব্যবহার ঠিক করো।",train,"প্লিজ, নিজের ব্যবহার ঠিক করো।",True
1350,092a202059a7,তাই অনেকটা বাধ্য হয়েই বিটিআরসি নিলামের তারিখ পেছায় বলে জানা গেছে।,train,তাই অনেকটা বাধ্য হয়েই বিটিআরসি নিলামের তারিখ পেছায় বলে জানা গেছে।,True
